Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe,,,
2024,Honda,Acura,MDX AWD Type-S,HNX,506,3.0,6,Auto(S10),17,21,19,22.7,32.1,26.1453,17,21.4883,19.4932,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,5/2/2023,33001,,N,N,,,N,N,,Y,Variable Cylinder Management (VCM) is applied.,Y,Variable valve Timing control(VTC) system is applied.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,Y,Yes,,,,,,,,,,,4,4,,RHNXT03.0HTC,5,,,,,,,,,,,,,,,,7250,523,414,474,,,,,,,,,,
2024,aston martin,Aston Martin Lagonda Ltd,DBX 707,ASX,2,4.0,8,Auto(A9),15,20,17,18.4692,27.1871,21.5837,14.9469,19.6829,16.7618,,TC,Turbocharged,A,Automatic,,9,Y,N,4,4-Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,4/28/2023,34084,,N,N,,,N,N,DBX 707 High power spec,Y,Individual cylinder de-activation based on torque demand,Y,Inlet and Exhaust cam phasing,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,N,No,DBX 707,,,,,,,,,,3,3,,RASXJ04.0AEX,5,,,,,,,,,,,,,,,,9250,602,457,536,,,,,,,,,,
2024,aston martin,Aston Martin Lagonda Ltd,DBX V8,ASX,1,4.0,8,Auto(A9),14,20,16,17.2188,27.363,20.6665,13.9929,19.8022,16.1211,,TC,Turbocharged,A,Automatic,,9,Y,N,4,4-Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4050,4050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,4/28/2023,34083,,N,N,,,N,N,DBX V8 regular power spec,Y,Individual cylinder de-activation based on torque demand,Y,Inlet and Exhaust Cam Phasing,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40,N,No,DBX V8,,,,,,,,,,3,3,,RASXJ04.0AEX,5,,,,,,,,,,,,,,,,10500,641,453,556,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q7 quattro,VGA,50,2.0,4,Auto(S8),19,25,21,24.1,35.2,28.0854,19.1468,25.0209,21.4085,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,8/11/2023,33613,,N,N,,,N,N,Engine Code: DUVA var 0,N,,Y,Audi Valve System,Y,Audi Valve System,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20 VW50800,Y,Yes,,,,,,,,,,,4,4,,RVGAT02.0A77,5,,,,,,,,,,,,,,,,5500,464,356,416,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q7 quattro,VGA,36,3.0,6,Auto(S8),19,24,21,23.3,33.5,26.9993,18.5595,23.9047,20.6359,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,9/1/2023,33373,,N,N,,,N,N,Applies to DCBD var: 0 &amp; CZSE var: 0,N,,Y,-,Y,Audi Valve Lift System,Battery(s),,1,Lithium Ion,,48,9.5,50.1,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,Other,Belt-Driven-Starter-Generator,8,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20 VW50800,Y,Yes,,,,,,,,,,,4,4,,RVGAJ03.0N7M,5,,,,,,,,,,,,,,,,5500,480,371,431,,,,,,,,,,
2024,Volkswagen Group of,Audi,Q8 quattro,VGA,73,3.0,6,Auto(S8),17,23,19,21.5958,31.7,25.2121,17.2981,22.7134,19.377,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,10/20/2023,33980,,N,N,,,N,N,Applies to DLZA var: 0 &amp; DCBD var: 1,N,,Y,INTAKE AND EXHAUST CONTINUOUSLY VARIABLE / MECHNICAL,Y,Audi Valve Lift System,Battery(s),,1,Lithium Ion,,48,9.5,50.1,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,Other,Belt-Driven-Starter-Generator,8,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20 VW50800,Y,Yes,,,,,,,,,,,4,4,,RVGAJ03.0N7N,5,,,,,,,,,,,,,,,,7250,514,392,459,,,,,,,,,,
2024,Volkswagen Group of,Audi,RS Q8,VGA,41,4.0,8,Auto(S8),13,19,15,16.3,26.2,19.6395,13.2868,19.0116,15.3694,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/31/2023,33493,,Y,N,,,N,N,Applies to DWNB var: 0,Y,Fuel saving by reduction of active cylinders. Mechanical deactivation of 4 inlet and outlet vales with injection cut-off on these 4 cylinders.,Y,The variable valve timing is a substantial engine feature for: ? Reducing engine out emissions ? Optimizing full load performance ? Optimizing fuel consumption ? Reducing engine roughness Adjust the inlet and outlet camshaft position continously between retard and advanced position.,N,,Battery(s),,1,Lithium Ion,,48,9.5,50.1,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,Other,Belt-Driven-Starter-Generator,8,,,GDI,Spark Ignition Direct Injection,N,N,N,0W40 VW50200 / VW50500,Y,Yes,,,,,,,,,,,2,2,,RVGAJ04.0NAT,3,,,,,,,,,,,,,,,,11750,664,465,574,,,,,,,,,,
2024,Volkswagen Group of,Audi,SQ7,VGA,40,4.0,8,Auto(S8),15,21,17,18.2,28.4,21.7085,14.7421,20.5036,16.8761,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,4,4-Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/31/2023,33492,,Y,N,,,N,N,Applies to DWRB var: 0,Y,Fuel saving by reduction of active cylinders. Mechanical deactivation of 4 inlet and outlet vales with injection cut-off on these 4 cylinders.,Y,The variable valve timing is a substantial engine feature for: ? Reducing engine out emissions ? Optimizing full load performance ? Optimizing fuel consumption ? Reducing engine roughness                                                                 Adjust the inlet and outlet camshaft position continously between retard and advanced position.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40 VW50200 / VW50500,Y,Yes,,,,,,,,,,,3,3,,RVGAT04.0NAV,3,,,,,,,,,,,,,,,,9250,600,432,525,,,,,,,,,,
2024,Volkswagen Group of,Audi,SQ8,VGA,67,4.0,8,Auto(S8),15,21,17,18.6,28.4,22.0192,15.0462,20.5036,17.0936,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,9/1/2023,33756,,Y,N,,,N,N,Applies to DWRB var: 0,Y,Fuel saving by reduction of active cylinders. Mechanical deactivation of 4 inlet and outlet vales with injection cut-off on these 4 cylinders.,Y,The variable valve timing is a substantial engine feature for: ? Reducing engine out emissions ? Optimizing full load performance ? Optimizing fuel consumption ? Reducing engine roughness                                                                 Adjust the inlet and outlet camshaft position continously between retard and advanced position.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,0W40 VW50200 / VW50500,Y,Yes,,,,,,,,,,,3,3,,RVGAT04.0NAV,3,,,,,,,,,,,,,,,,9250,587,432,518,,,,,,,,,,
2024,Volkswagen Group of,Bentley,Bentayga,VGA,77,4.0,8,Auto(S8),14,21,16,17.2,28.3,20.8865,13.7246,20.5717,16.1424,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4050,4050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Vehicle Specific 5-cycle label,1/19/2024,34370,,N,N,,,N,N,Applies to DWRA var: 0,Y,Fuel saving by reduction of active cylinders. Mechanical deactivation of 4 inlet and outlet vales with injection cut-off on these 4 cylinders.,Y,The variable valve timing is a substantial engine feature for: * Reducing engine out emissions * Optimizing full load performance * Optimizing fuel consumption * Reducing engine roughness Adjust the inlet and outlet camshaft position continuously between retard and advanced position.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W40 VW50200 / VW50500,Y,Yes,,,,,,,,,,,3,3,,RVGAT04.0PAA,3,,,,,,,,,,,,,,,,10500,650,433,553,,,,,,,,,,
2024,Volkswagen Group of,Bentley,Bentayga EWB,VGA,78,4.0,8,Auto(S8),14,21,16,17.2,28.3,20.8865,13.7246,20.5717,16.1424,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,15,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4050,4050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Vehicle Specific 5-cycle label,1/19/2024,34371,,N,N,,,N,N,Applies to DWRA var: 0,Y,Fuel saving by reduction of active cylinders. Mechanical deactivation of 4 inlet and outlet vales with injection cut-off on these 4 cylinders.,Y,The variable valve timing is a substantial engine feature for: * Reducing engine out emissions * Optimizing full load performance * Optimizing fuel consumption * Reducing engine roughness Adjust the inlet and outlet camshaft position continuously between retard and advanced position.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W40 VW50200 / VW50500,Y,Yes,,,,,,,,,,,3,3,,RVGAT04.0PAA,3,,,,,,,,,,,,,,,,10500,650,433,553,,,,,,,,,,
2024,BMW,BMW,ALPINA XB7,BMX,777,4.4,8,Auto(S8),16,20,17,19.2,28,22.3627,15.5008,20.2334,17.3243,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3800,3800,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32896,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,"Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM); Rated Motor/Generator Power: 9 kW (X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7), 13 kW (760i xDrive Sedan) / X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7; Battery Energy Capacity: 10.4 Ah, Total Voltage of Battery Pack(s): 44 V, Battery Specific Energy: 40 Wh/kg / 760i xDrive Sedan; Battery Energy Capacity: 20 Ah, Total Voltage of Battery Pack(s): 46.2 V, Battery Specific Energy: 47.1 Wh/kg",1,Other,PMSM,9,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,,,,3,3,,RBMXJ04.4S68,5,,,,,,,,,,,,,,,,9250,564,434,506,,,,,,,,,,
2024,BMW,BMW,X5 M Competition,BMX,591,4.4,8,Auto(S8),13,18,15,15.8142,25.0123,18.9502,12.9117,18.1998,14.8539,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32894,,Y,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM),1,Other,PMSM,9,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,,,,2,2,,RBMXT04.4S6M,5,,,,,,,,,,,,,,,,11750,678,481,589,,,,,,,,,,
2024,BMW,BMW,X5 M60i xDrive,BMX,574,4.4,8,Auto(S8),17,22,19,21.3372,31.1872,24.8722,17.1055,22.3722,19.1323,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32891,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,"Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM); Rated Motor/Generator Power: 9 kW (X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7), 13 kW (760i xDrive Sedan) / X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7; Battery Energy Capacity: 10.4 Ah, Total Voltage of Battery Pack(s): 44 V, Battery Specific Energy: 40 Wh/kg / 760i xDrive Sedan; Battery Energy Capacity: 20 Ah, Total Voltage of Battery Pack(s): 46.2 V, Battery Specific Energy: 47.1 Wh/kg",1,Other,PMSM,9,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,,,,4,4,,RBMXJ04.4S68,5,,,,,,,,,,,,,,,,7250,512,392,458,,,,,,,,,,
2024,BMW,BMW,X5 xDrive40i,BMX,571,3.0,6,Auto(S8),23,27,25,30,38.4,33.2756,23.3858,27.0988,24.9225,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2600,2600,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32888,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves and two settings at outlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,"Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM); Rated Motor/Generator Power: 9 kW (X7 xDrive40i, X5 sDrive40i, X5 xDrive40i and X6 xDrive40i), 13 kW (740i Sedan, 740i xDrive Sedan and 540i xDrive Sedan) / X7 xDrive40i, X5 sDrive40i, X5 xDrive40i and X6 xDrive40i; Battery Energy Capacity: 10.4 Ah, Total Voltage of Battery Pack(s): 44 V, Battery Specific Energy: 40 Wh/kg / 740i Sedan, 740i xDrive Sedan and 540i xDrive Sedan; Battery Energy Capacity: 20 Ah, Total Voltage of Battery Pack(s): 46.2 V, Battery Specific Energy: 47.1 Wh/kg",1,Other,PMSM,9,,,GDPI,Spark Ignition direct & ported injection,N,N,N,0W-12,Y,Yes,,,,,,,,,,,5,5,,RBMXJ03.0B58,7,,,,,,,,,,,,,,,,3250,375,323,352,,,,,,,,,,
2024,BMW,BMW,X6 M Competition,BMX,691,4.4,8,Auto(S8),13,18,15,15.8142,25.0123,18.9502,12.9117,18.1998,14.8539,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,T,Truck,,,,,,,4300,4300,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32895,,Y,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM),1,Other,PMSM,9,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,,,,2,2,,RBMXT04.4S6M,5,,,,,,,,,,,,,,,,11750,678,481,589,,,,,,,,,,
2024,BMW,BMW,X6 M60i xDrive,BMX,674,4.4,8,Auto(S8),17,22,19,21.3372,31.1872,24.8722,17.1055,22.3722,19.1323,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32892,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,"Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM); Rated Motor/Generator Power: 9 kW (X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7), 13 kW (760i xDrive Sedan) / X7 M60i xDrive, X5 M60i xDrive, X6 M60i xDrive and ALPINA XB7; Battery Energy Capacity: 10.4 Ah, Total Voltage of Battery Pack(s): 44 V, Battery Specific Energy: 40 Wh/kg / 760i xDrive Sedan; Battery Energy Capacity: 20 Ah, Total Voltage of Battery Pack(s): 46.2 V, Battery Specific Energy: 47.1 Wh/kg",1,Other,PMSM,9,,,GDI,Spark Ignition Direct Injection,N,N,N,0W30,Y,Yes,,,,,,,,,,,4,4,,RBMXJ04.4S68,5,,,,,,,,,,,,,,,,7250,512,392,458,,,,,,,,,,
2024,BMW,BMW,X6 xDrive40i,BMX,671,3.0,6,Auto(S8),23,26,24,29.3278,37.3999,32.4826,22.9109,26.4527,24.3798,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Mild Hybrid; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,3/24/2023,32889,,Y,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves and two settings at outlet valves,Battery(s),,1,Lithium Ion,,44,10.4,40,On-Board,,,Electrical Regen Brake,,Both,N,,,,"Starter Generator Engine with 48V Technology; Motor/Generator Type: permanent magnet synchronous machine (PMSM); Rated Motor/Generator Power: 9 kW (X7 xDrive40i, X5 sDrive40i, X5 xDrive40i and X6 xDrive40i), 13 kW (740i Sedan, 740i xDrive Sedan and 540i xDrive Sedan) / X7 xDrive40i, X5 sDrive40i, X5 xDrive40i and X6 xDrive40i; Battery Energy Capacity: 10.4 Ah, Total Voltage of Battery Pack(s): 44 V, Battery Specific Energy: 40 Wh/kg / 740i Sedan, 740i xDrive Sedan and 540i xDrive Sedan; Battery Energy Capacity: 20 Ah, Total Voltage of Battery Pack(s): 46.2 V, Battery Specific Energy: 47.1 Wh/kg",1,Other,PMSM,9,,,GDPI,Spark Ignition direct & ported injection,N,N,N,0W-12,Y,Yes,,,,,,,,,,,5,5,,RBMXJ03.0B58,7,,,,,,,,,,,,,,,,3750,382,331,359,,,,,,,,,,
